src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\static_structure\ui\FigInterface.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\static_structure\ui\FigPackage.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\static_structure\ui\UMLClassDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\ui\UMLDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\use_case\ui\UMLUseCaseDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\sequence\ui\UMLSequenceDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\ui\UMLComboBoxModel2.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\application\StartCritics.java,3
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ItemUID.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ResolvedCritic.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\static_structure\ui\FigModel.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\static_structure\ui\FigSubsystem.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\ui\cmd\ActionAutoCritique.java,1
src_new\org\argouml\cognitive\Designer.java,src\model\src\org\argouml\model\Facade.java,1
src_new\org\argouml\cognitive\Designer.java,src\model\src\org\argouml\model\ModelManagementHelper.java,1
src_new\org\argouml\cognitive\Designer.java,src\model\src\org\argouml\model\StateMachinesHelper.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\sequence\MessageNode.java,1
src_new\org\argouml\cognitive\Designer.java,src\model\src\org\argouml\model\AbstractStateMachinesHelperDecorator.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\notation\NotationName.java,1
src_new\org\argouml\cognitive\Goal.java,src_new\org\argouml\cognitive\ToDoItem.java,1
src_new\org\argouml\cognitive\Goal.java,src_new\org\argouml\model\uml\UmlModelEventPump.java,1
src_new\org\argouml\cognitive\Goal.java,src_new\org\argouml\cognitive\ResolvedCritic.java,1
src_new\org\argouml\cognitive\Goal.java,src_new\org\argouml\uml\util\namespace\StringNamespace.java,1
src_new\org\argouml\cognitive\Goal.java,src_new\org\argouml\persistence\ResolvedCriticXMLHelper.java,1
src_new\org\argouml\cognitive\Poster.java,src_new\org\argouml\cognitive\ToDoList.java,1
src_new\org\argouml\cognitive\Poster.java,src_new\org\argouml\cognitive\critics\CompoundCritic.java,1
src_new\org\argouml\cognitive\Poster.java,src_new\org\argouml\cognitive\critics\Critic.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\uml\cognitive\critics\CrNameConfusion.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\uml\cognitive\critics\WizManyNames.java,2
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\model\uml\UmlModelEventPump.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\cognitive\ResolvedCritic.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\uml\cognitive\UMLToDoItem.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\uml\util\namespace\StringNamespace.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\cognitive\ui\Wizard.java,1
src_new\org\argouml\cognitive\ToDoItem.java,src_new\org\argouml\persistence\ResolvedCriticXMLHelper.java,1
